model,user_id,time_window_days,profile_type,total_claims,unsupported_claims,unsupported_claim_rate,claimed_genres,unsupported_genres,claimed_countries,unsupported_countries,claimed_years,unsupported_years,claimed_artists,unsupported_artists,genre_token_coverage
deepseek,user_000056,90,rec_optimized,43,10,0.23255813953488372,23,7,4,0,0,0,16,3,0.6551724137931034
deepseek,user_000056,180,user_facing,8,1,0.125,7,1,1,0,0,0,0,0,0.3181818181818182
deepseek,user_000056,180,rec_optimized,41,21,0.5121951219512195,31,13,1,0,1,1,8,7,0.8636363636363636
deepseek,user_000056,365,user_facing,9,0,0.0,6,0,3,0,0,0,0,0,0.3181818181818182
deepseek,user_000056,365,rec_optimized,30,9,0.3,21,6,6,0,0,0,3,3,0.7272727272727273
deepseek,user_000063,30,user_facing,12,1,0.08333333333333333,10,1,0,0,0,0,2,0,0.22580645161290322
deepseek,user_000063,30,rec_optimized,42,8,0.19047619047619047,27,6,3,0,0,0,12,2,0.6451612903225806
deepseek,user_000063,90,user_facing,10,1,0.1,10,1,0,0,0,0,0,0,0.19230769230769232
deepseek,user_000063,90,rec_optimized,31,6,0.1935483870967742,29,5,1,0,0,0,1,1,0.7307692307692307
deepseek,user_000063,180,user_facing,10,1,0.1,9,0,0,0,0,0,1,1,0.25
deepseek,user_000063,180,rec_optimized,30,4,0.13333333333333333,22,3,7,0,0,0,1,1,0.5357142857142857
deepseek,user_000063,365,user_facing,13,2,0.15384615384615385,12,1,0,0,0,0,1,1,0.25
deepseek,user_000063,365,rec_optimized,45,5,0.1111111111111111,29,2,1,0,0,0,15,3,0.8928571428571429
deepseek,user_000064,30,user_facing,15,5,0.3333333333333333,12,4,2,0,0,0,1,1,0.25925925925925924
deepseek,user_000064,30,rec_optimized,55,16,0.2909090909090909,43,16,3,0,0,0,9,0,0.8518518518518519
deepseek,user_000064,90,user_facing,10,1,0.1,9,0,0,0,0,0,1,1,0.2692307692307692
deepseek,user_000064,90,rec_optimized,25,6,0.24,21,5,3,0,0,0,1,1,0.46153846153846156
deepseek,user_000064,180,user_facing,10,0,0.0,9,0,0,0,0,0,1,0,0.2692307692307692
deepseek,user_000064,180,rec_optimized,36,10,0.2777777777777778,34,9,2,1,0,0,0,0,0.7692307692307693
deepseek,user_000064,365,user_facing,14,5,0.35714285714285715,12,4,1,0,0,0,1,1,0.19230769230769232
deepseek,user_000064,365,rec_optimized,34,7,0.20588235294117646,23,6,4,0,6,0,1,1,0.46153846153846156
deepseek,user_000065,30,user_facing,13,2,0.15384615384615385,8,1,1,0,0,0,4,1,0.25
deepseek,user_000065,30,rec_optimized,43,19,0.4418604651162791,37,18,0,0,0,0,6,1,0.65625
deepseek,user_000065,90,user_facing,12,4,0.3333333333333333,12,4,0,0,0,0,0,0,0.23529411764705882
deepseek,user_000065,90,rec_optimized,48,23,0.4791666666666667,46,23,2,0,0,0,0,0,0.7352941176470589
deepseek,user_000065,180,user_facing,16,6,0.375,10,3,3,0,0,0,3,3,0.17142857142857143
deepseek,user_000065,180,rec_optimized,50,19,0.38,47,18,1,0,0,0,2,1,0.8857142857142857
deepseek,user_000065,365,user_facing,16,6,0.375,16,6,0,0,0,0,0,0,0.2857142857142857
deepseek,user_000065,365,rec_optimized,35,14,0.4,35,14,0,0,0,0,0,0,0.6285714285714286
deepseek,user_000066,30,user_facing,10,2,0.2,8,1,1,0,0,0,1,1,0.3333333333333333
deepseek,user_000066,30,rec_optimized,25,7,0.28,20,6,1,0,0,0,4,1,0.6190476190476191
deepseek,user_000066,90,user_facing,18,7,0.3888888888888889,15,6,2,0,0,0,1,1,0.2647058823529412
deepseek,user_000066,90,rec_optimized,49,14,0.2857142857142857,38,14,4,0,0,0,7,0,0.7352941176470589
deepseek,user_000066,180,user_facing,19,6,0.3157894736842105,13,5,3,0,0,0,3,1,0.23529411764705882
deepseek,user_000066,180,rec_optimized,61,13,0.21311475409836064,40,12,1,0,7,0,13,1,0.8823529411764706
deepseek,user_000066,365,user_facing,9,1,0.1111111111111111,9,1,0,0,0,0,0,0,0.20588235294117646
deepseek,user_000066,365,rec_optimized,55,15,0.2727272727272727,39,14,2,0,0,0,14,1,0.7941176470588235
deepseek,user_000067,30,user_facing,17,3,0.17647058823529413,11,2,1,0,0,0,5,1,0.36363636363636365
deepseek,user_000067,30,rec_optimized,26,2,0.07692307692307693,12,1,0,0,0,0,14,1,0.5
deepseek,user_000067,90,user_facing,7,0,0.0,6,0,1,0,0,0,0,0,0.2
deepseek,user_000067,90,rec_optimized,31,8,0.25806451612903225,21,7,1,0,0,0,9,1,0.52
deepseek,user_000067,180,user_facing,13,1,0.07692307692307693,7,0,3,0,0,0,3,1,0.20689655172413793
deepseek,user_000067,180,rec_optimized,26,8,0.3076923076923077,23,8,1,0,0,0,2,0,0.5172413793103449
deepseek,user_000067,365,user_facing,18,4,0.2222222222222222,15,4,0,0,0,0,3,0,0.3448275862068966
deepseek,user_000067,365,rec_optimized,21,5,0.23809523809523808,15,3,1,0,0,0,5,2,0.3793103448275862
deepseek,user_000068,30,user_facing,7,1,0.14285714285714285,7,1,0,0,0,0,0,0,0.2
deepseek,user_000068,30,rec_optimized,24,5,0.20833333333333334,21,4,0,0,0,0,3,1,0.4857142857142857
deepseek,user_000068,90,user_facing,10,4,0.4,9,3,0,0,0,0,1,1,0.20588235294117646
deepseek,user_000068,90,rec_optimized,40,9,0.225,38,9,1,0,0,0,1,0,0.8529411764705882
deepseek,user_000068,180,user_facing,14,2,0.14285714285714285,11,1,0,0,0,0,3,1,0.29411764705882354
deepseek,user_000068,180,rec_optimized,29,5,0.1724137931034483,18,4,3,0,0,0,8,1,0.38235294117647056
deepseek,user_000068,365,user_facing,11,2,0.18181818181818182,11,2,0,0,0,0,0,0,0.2647058823529412
deepseek,user_000068,365,rec_optimized,40,10,0.25,38,9,0,0,0,0,2,1,0.8235294117647058
deepseek,user_000069,30,user_facing,11,3,0.2727272727272727,6,1,0,0,0,0,5,2,0.15625
deepseek,user_000069,30,rec_optimized,52,12,0.23076923076923078,37,11,3,0,6,0,6,1,0.8125
deepseek,user_000069,90,user_facing,9,0,0.0,8,0,1,0,0,0,0,0,0.27586206896551724
deepseek,user_000069,90,rec_optimized,43,6,0.13953488372093023,28,6,0,0,0,0,15,0,0.7931034482758621
deepseek,user_000069,180,user_facing,20,4,0.2,15,3,2,0,2,0,1,1,0.3235294117647059
deepseek,user_000069,180,rec_optimized,34,7,0.20588235294117646,20,6,2,0,3,0,9,1,0.38235294117647056
deepseek,user_000069,365,user_facing,19,8,0.42105263157894735,14,7,0,0,0,0,5,1,0.23529411764705882
deepseek,user_000069,365,rec_optimized,35,9,0.2571428571428571,35,9,0,0,0,0,0,0,0.7647058823529411
deepseek,user_000072,30,user_facing,16,3,0.1875,10,2,0,0,0,0,6,1,0.24
deepseek,user_000072,30,rec_optimized,38,7,0.18421052631578946,27,7,1,0,0,0,10,0,0.76
deepseek,user_000072,90,user_facing,13,3,0.23076923076923078,13,3,0,0,0,0,0,0,0.2857142857142857
deepseek,user_000072,90,rec_optimized,41,12,0.2926829268292683,24,6,0,0,0,0,17,6,0.6428571428571429
deepseek,user_000072,180,user_facing,13,3,0.23076923076923078,11,2,1,0,0,0,1,1,0.28
deepseek,user_000072,180,rec_optimized,31,12,0.3870967741935484,21,5,3,0,0,0,7,7,0.56
deepseek,user_000072,365,user_facing,14,3,0.21428571428571427,9,3,3,0,0,0,2,0,0.16
deepseek,user_000072,365,rec_optimized,43,9,0.20930232558139536,22,6,5,0,0,0,16,3,0.56
deepseek,user_000074,30,user_facing,16,3,0.1875,9,2,0,0,0,0,7,1,0.21052631578947367
deepseek,user_000074,30,rec_optimized,38,11,0.2894736842105263,31,9,3,1,0,0,4,1,0.631578947368421
deepseek,user_000074,90,user_facing,11,4,0.36363636363636365,6,2,0,0,0,0,5,2,0.12121212121212122
deepseek,user_000074,90,rec_optimized,35,2,0.05714285714285714,14,0,5,0,6,0,10,2,0.48484848484848486
deepseek,user_000074,180,user_facing,14,3,0.21428571428571427,13,2,0,0,0,0,1,1,0.3125
deepseek,user_000074,180,rec_optimized,35,12,0.34285714285714286,33,10,0,0,0,0,2,2,0.84375
deepseek,user_000074,365,user_facing,10,3,0.3,9,2,0,0,0,0,1,1,0.28125
deepseek,user_000074,365,rec_optimized,47,17,0.3617021276595745,39,13,1,1,0,0,7,3,0.9375
deepseek,user_000075,30,user_facing,13,3,0.23076923076923078,12,2,0,0,0,0,1,1,0.3333333333333333
deepseek,user_000075,30,rec_optimized,45,22,0.4888888888888889,45,22,0,0,0,0,0,0,0.9166666666666666
deepseek,user_000075,90,user_facing,8,2,0.25,7,1,0,0,0,0,1,1,0.14814814814814814
deepseek,user_000075,90,rec_optimized,24,9,0.375,24,9,0,0,0,0,0,0,0.5555555555555556
deepseek,user_000075,180,user_facing,12,3,0.25,11,3,1,0,0,0,0,0,0.2692307692307692
deepseek,user_000075,180,rec_optimized,34,14,0.4117647058823529,34,14,0,0,0,0,0,0,0.7307692307692307
deepseek,user_000075,365,user_facing,15,3,0.2,13,3,0,0,0,0,2,0,0.2692307692307692
deepseek,user_000075,365,rec_optimized,40,16,0.4,39,15,0,0,0,0,1,1,0.8846153846153846
deepseek,user_000079,30,user_facing,10,2,0.2,5,1,1,0,0,0,4,1,0.2
deepseek,user_000079,30,rec_optimized,30,11,0.36666666666666664,29,11,0,0,0,0,1,0,0.6333333333333333
deepseek,user_000079,90,user_facing,11,2,0.18181818181818182,6,1,2,0,0,0,3,1,0.2413793103448276
deepseek,user_000079,90,rec_optimized,36,12,0.3333333333333333,29,11,4,0,0,0,3,1,0.6206896551724138
deepseek,user_000079,180,user_facing,16,4,0.25,16,4,0,0,0,0,0,0,0.5
deepseek,user_000079,180,rec_optimized,34,8,0.23529411764705882,20,6,5,0,0,0,9,2,0.5769230769230769
deepseek,user_000079,365,user_facing,12,3,0.25,12,3,0,0,0,0,0,0,0.38461538461538464
deepseek,user_000079,365,rec_optimized,40,14,0.35,33,14,2,0,0,0,5,0,0.7692307692307693
deepseek,user_000082,30,user_facing,4,1,0.25,4,1,0,0,0,0,0,0,0.12121212121212122
deepseek,user_000082,30,rec_optimized,13,3,0.23076923076923078,13,3,0,0,0,0,0,0,0.42424242424242425
deepseek,user_000082,90,user_facing,8,2,0.25,8,2,0,0,0,0,0,0,0.22580645161290322
deepseek,user_000082,90,rec_optimized,36,14,0.3888888888888889,34,14,2,0,0,0,0,0,0.8064516129032258
deepseek,user_000082,180,user_facing,7,0,0.0,7,0,0,0,0,0,0,0,0.24242424242424243
deepseek,user_000082,180,rec_optimized,27,7,0.25925925925925924,25,7,2,0,0,0,0,0,0.6363636363636364
deepseek,user_000082,365,user_facing,10,1,0.1,6,0,3,0,0,0,1,1,0.21212121212121213
deepseek,user_000082,365,rec_optimized,26,5,0.19230769230769232,24,5,2,0,0,0,0,0,0.696969696969697
deepseek,user_000083,30,user_facing,13,2,0.15384615384615385,13,2,0,0,0,0,0,0,0.225
deepseek,user_000083,30,rec_optimized,47,14,0.2978723404255319,31,9,1,1,0,0,15,4,0.475
deepseek,user_000083,90,user_facing,21,5,0.23809523809523808,16,2,0,0,0,0,5,3,0.3142857142857143
deepseek,user_000083,90,rec_optimized,26,6,0.23076923076923078,22,4,0,0,0,0,4,2,0.4857142857142857
deepseek,user_000083,180,user_facing,15,2,0.13333333333333333,13,1,0,0,0,0,2,1,0.28125
deepseek,user_000083,180,rec_optimized,36,8,0.2222222222222222,22,5,0,0,0,0,14,3,0.5
deepseek,user_000083,365,user_facing,8,1,0.125,7,0,0,0,0,0,1,1,0.1875
deepseek,user_000083,365,rec_optimized,37,9,0.24324324324324326,30,6,4,0,0,0,3,3,0.75
deepseek,user_000084,30,user_facing,9,1,0.1111111111111111,7,1,0,0,0,0,2,0,0.21212121212121213
deepseek,user_000084,30,rec_optimized,36,7,0.19444444444444445,22,6,1,0,0,0,13,1,0.5151515151515151
deepseek,user_000084,90,user_facing,6,1,0.16666666666666666,3,0,0,0,2,0,1,1,0.09375
deepseek,user_000084,90,rec_optimized,39,3,0.07692307692307693,23,3,2,0,2,0,12,0,0.6875
deepseek,user_000084,180,user_facing,14,2,0.14285714285714285,9,1,0,0,0,0,5,1,0.2972972972972973
deepseek,user_000084,180,rec_optimized,35,3,0.08571428571428572,23,3,1,0,0,0,11,0,0.7297297297297297
deepseek,user_000084,365,user_facing,8,2,0.25,8,2,0,0,0,0,0,0,0.16216216216216217
deepseek,user_000084,365,rec_optimized,39,3,0.07692307692307693,23,3,1,0,0,0,15,0,0.6756756756756757
deepseek,user_000085,30,user_facing,13,1,0.07692307692307693,9,1,1,0,0,0,3,0,0.3448275862068966
deepseek,user_000085,30,rec_optimized,35,4,0.11428571428571428,25,4,1,0,0,0,9,0,0.7241379310344828
deepseek,user_000085,90,user_facing,12,3,0.25,10,2,1,0,0,0,1,1,0.2916666666666667
deepseek,user_000085,90,rec_optimized,28,3,0.10714285714285714,18,2,1,0,0,0,9,1,0.5833333333333334
deepseek,user_000085,180,user_facing,9,1,0.1111111111111111,8,1,1,0,0,0,0,0,0.22580645161290322
deepseek,user_000085,180,rec_optimized,42,13,0.30952380952380953,38,13,2,0,0,0,2,0,0.8064516129032258
deepseek,user_000085,365,user_facing,17,5,0.29411764705882354,13,4,0,0,0,0,4,1,0.25806451612903225
deepseek,user_000085,365,rec_optimized,35,9,0.2571428571428571,27,9,3,0,0,0,5,0,0.5806451612903226
deepseek,user_000086,30,user_facing,20,9,0.45,18,7,0,0,0,0,2,2,0.21621621621621623
deepseek,user_000086,30,rec_optimized,58,17,0.29310344827586204,43,15,6,0,7,0,2,2,0.7567567567567568
deepseek,user_000086,90,user_facing,8,0,0.0,8,0,0,0,0,0,0,0,0.23333333333333334
deepseek,user_000086,90,rec_optimized,45,16,0.35555555555555557,41,15,0,0,0,0,4,1,0.8333333333333334
deepseek,user_000086,180,user_facing,13,1,0.07692307692307693,10,1,0,0,0,0,3,0,0.23333333333333334
deepseek,user_000086,180,rec_optimized,63,20,0.31746031746031744,47,17,0,0,1,1,15,2,0.9333333333333333
deepseek,user_000086,365,user_facing,12,5,0.4166666666666667,11,4,0,0,0,0,1,1,0.2
deepseek,user_000086,365,rec_optimized,36,15,0.4166666666666667,35,14,0,0,0,0,1,1,0.6666666666666666
deepseek,user_000087,30,user_facing,12,2,0.16666666666666666,10,1,1,0,0,0,1,1,0.17142857142857143
deepseek,user_000087,30,rec_optimized,51,10,0.19607843137254902,40,9,0,0,0,0,11,1,0.8285714285714286
deepseek,user_000087,90,user_facing,22,4,0.18181818181818182,18,3,3,0,0,0,1,1,0.38235294117647056
deepseek,user_000087,90,rec_optimized,42,12,0.2857142857142857,39,12,3,0,0,0,0,0,0.7058823529411765
deepseek,user_000087,180,user_facing,15,0,0.0,11,0,4,0,0,0,0,0,0.28
deepseek,user_000087,180,rec_optimized,34,5,0.14705882352941177,26,3,6,0,0,0,2,2,0.68
deepseek,user_000087,365,user_facing,7,0,0.0,5,0,2,0,0,0,0,0,0.2
deepseek,user_000087,365,rec_optimized,26,3,0.11538461538461539,25,3,1,0,0,0,0,0,0.64
